"idx","feature_id","from","to","lon","lat","alt","order","Qi","MusK","MusX","Length","n","So","ChSlp","BtmWdth","NHDWaterbodyComID","time","site_no","Kchan","ascendingIndex","nCC","TopWdthCC","TopWdth"
432383,1619647,0,1619649,-98.12676239013672,29.732351303100586,224.22000122070312,2,0.0,3600.0,0.20000000298023224,9433.0,0.05999999865889549,0.004000000189989805,0.4427031874656677,5.399067401885986,-9999,"2000-01-01 00:00:00","08168932",0,696394,0.11999999731779099,26.995336532592773,8.998445510864258
432628,3159657,0,3160499,-97.10562133789062,28.349275588989258,18.829999923706055,2,0.0,3600.0,0.20000000298023224,26281.0,0.05999999865889549,0.0010000000474974513,0.34972235560417175,9.21299934387207,-9999,"2000-01-01 00:00:00","08189200",0,468352,0.11999999731779099,46.06499481201172,15.354998588562012
433466,5555300,0,5556936,-96.97631072998047,31.021202087402344,121.66999816894531,2,0.0,3600.0,0.20000000298023224,5830.0,0.05999999865889549,0.0010000000474974513,0.41976046562194824,6.091215133666992,-9999,"2000-01-01 00:00:00","08098300",0,591560,0.11999999731779099,30.45607566833496,10.15202522277832
433592,5577677,0,5577667,-96.29728698730469,30.605859756469727,79.25,2,0.0,3600.0,0.20000000298023224,1825.0,0.05999999865889549,0.003000000026077032,0.5251368284225464,3.6662585735321045,-9999,"2000-01-01 00:00:00","08111052",0,468640,0.11999999731779099,18.3312931060791,6.11043119430542
434230,5781373,0,5781407,-97.87330627441406,30.19767951965332,271.3299865722656,2,0.0,3600.0,0.20000000298023224,7865.0,0.05999999865889549,0.006000000052154064,0.4625302851200104,4.88865852355957,-9999,"2000-01-01 00:00:00","08158840",0,468926,0.11999999731779099,24.44329261779785,8.147764205932617
434237,5781961,0,5781917,-97.69441986083984,30.244876861572266,127.13999938964844,1,0.0,3600.0,0.20000000298023224,101.0,0.05999999865889549,0.01899999938905239,0.5414426326751709,3.4207544326782227,-9999,"2000-01-01 00:00:00","08158000",0,627522,0.11999999731779099,17.10377311706543,5.701257705688477
435074,10840810,0,10840410,-98.46796417236328,29.46869468688965,220.0800018310547,2,0.0,3600.0,0.20000000298023224,13723.0,0.05999999865889549,0.0020000000949949026,0.3925362825393677,7.09109354019165,-9999,"2000-01-01 00:00:00","08177700",0,645307,0.11999999731779099,35.455467224121094,11.818489074707031
435454,1260353,0,1260133,-96.7515640258789,32.88139724731445,147.58999633789062,2,0.0,3600.0,0.20000000298023224,7063.0,0.05999999865889549,0.0010000000474974513,0.3582904040813446,8.721162796020508,-9999,"2000-01-01 00:00:00","08057200",0,469380,0.11999999731779099,43.60581588745117,14.535271644592285
435672,1439229,0,1439303,-95.3702621459961,29.79494285583496,12.920000076293945,1,0.0,3600.0,0.20000000298023224,6673.0,0.05999999865889549,0.0020000000949949026,0.42352092266082764,5.969314098358154,-9999,"2000-01-01 00:00:00","08074540",0,469461,0.11999999731779099,29.846569061279297,9.948856353759766
435678,1439761,0,1439745,-95.44377899169922,29.619823455810547,11.890000343322754,2,0.0,3600.0,0.20000000298023224,712.0,0.05999999865889549,9.999999747378752e-06,0.4408422112464905,5.450867176055908,-9999,"2000-01-01 00:00:00","08075400",0,2207084,0.11999999731779099,27.254337310791016,9.084778785705566
435679,1440211,0,1440233,-95.64836120605469,29.868289947509766,33.099998474121094,2,0.0,3600.0,0.20000000298023224,7411.0,0.05999999865889549,9.999999747378752e-06,0.41142985224723816,6.37436580657959,-9999,"2000-01-01 00:00:00","08072760",0,2178407,0.11999999731779099,31.871829986572266,10.623943328857422
435680,1440261,0,1439041,-95.72484588623047,29.805389404296875,33.83000183105469,2,0.0,3600.0,0.20000000298023224,5048.0,0.05999999865889549,0.0010000000474974513,0.41155102849006653,6.37011194229126,-9999,"2000-01-01 00:00:00","08072680",0,2204478,0.11999999731779099,31.85055923461914,10.616852760314941
436211,3124582,0,3124238,-95.81538391113281,29.478487014770508,22.84000015258789,2,0.0,3600.0,0.20000000298023224,1389.0,0.05999999865889549,9.999999747378752e-06,0.38900625705718994,7.237788200378418,-9999,"2000-01-01 00:00:00","08115000",0,2161990,0.11999999731779099,36.188941955566406,12.062980651855469
436986,5670779,0,5670787,-97.43140411376953,30.701257705688477,161.7100067138672,3,0.0,3600.0,0.20000000298023224,4535.0,0.054999999701976776,0.0010000000474974513,0.3699047565460205,8.11279010772705,-9999,"2000-01-01 00:00:00","08105505",0,2714342,0.10999999940395355,40.5639533996582,13.521317481994629
437010,5702253,0,5702221,-100.44664764404297,31.309953689575195,603.75,2,0.0,3600.0,0.20000000298023224,11637.0,0.05999999865889549,0.003000000026077032,0.35010966658592224,9.18991470336914,-9999,"2000-01-01 00:00:00","08131400",0,2711868,0.11999999731779099,45.94956970214844,15.316523551940918
437323,5781401,0,5781417,-97.93745422363281,30.15612030029297,271.6600036621094,2,0.0,3600.0,0.20000000298023224,4233.0,0.05999999865889549,0.004000000189989805,0.46404513716697693,4.852560043334961,-9999,"2000-01-01 00:00:00","08158810",0,1431011,0.11999999731779099,24.262798309326172,8.087599754333496
437324,5781407,0,5781409,-97.8272476196289,30.158140182495117,225.60000610351562,2,0.0,3600.0,0.20000000298023224,9807.0,0.05999999865889549,0.004999999888241291,0.4193623661994934,6.104330062866211,-9999,"2000-01-01 00:00:00","08158860",0,1456340,0.11999999731779099,30.521650314331055,10.173883438110352
437935,10840230,0,10839878,-98.53990936279297,29.595754623413086,326.5199890136719,2,0.0,3600.0,0.20000000298023224,17998.0,0.05999999865889549,0.004999999888241291,0.40005841851234436,6.792469501495361,-9999,"2000-01-01 00:00:00","08178593",0,651380,0.11999999731779099,33.96234893798828,11.320782661437988
438266,1275872,0,1275884,-96.80845642089844,33.525691986083984,206.1300048828125,2,0.0,3600.0,0.20000000298023224,5096.0,0.05999999865889549,0.0020000000949949026,0.40947607159614563,6.443513870239258,-9999,"2000-01-01 00:00:00","08050840",0,469698,0.11999999731779099,32.217567443847656,10.739189147949219
438374,1306815,0,1306827,-97.60453033447266,32.96517562866211,231.83999633789062,2,0.0,3600.0,0.20000000298023224,9051.0,0.05999999865889549,0.003000000026077032,0.3667418956756592,8.272249221801758,-9999,"2000-01-01 00:00:00","08044800",0,469726,0.11999999731779099,41.361244201660156,13.787081718444824
438393,1440277,0,1439267,-95.26077270507812,29.79909324645996,9.8100004196167,2,0.0,3600.0,0.20000000298023224,7265.0,0.05999999865889549,0.0010000000474974513,0.4338085949420929,5.6532511711120605,-9999,"2000-01-01 00:00:00","08075770",0,469737,0.11999999731779099,28.266258239746094,9.422085762023926
439642,5781417,0,5781425,-97.88448333740234,30.15679931640625,253.5800018310547,3,0.0,3600.0,0.20000000298023224,12759.0,0.054999999701976776,0.004999999888241291,0.41744863986968994,6.167945384979248,-9999,"2000-01-01 00:00:00","08158813",0,556680,0.10999999940395355,30.8397274017334,10.279909133911133
439713,7846399,0,7846419,-96.41231536865234,29.072105407714844,18.940000534057617,3,0.0,3600.0,0.20000000298023224,6430.0,0.054999999701976776,0.0010000000474974513,0.3716706931591034,8.025680541992188,-9999,"2000-01-01 00:00:00","08164504",0,656338,0.10999999940395355,40.12840270996094,13.376134872436523
440087,10835030,0,10835094,-98.68677520751953,29.591014862060547,328.67999267578125,2,0.0,3600.0,0.20000000298023224,3679.0,0.05999999865889549,0.004999999888241291,0.455079048871994,5.071976661682129,-9999,"2000-01-01 00:00:00","08181400",0,637614,0.11999999731779099,25.35988426208496,8.45329475402832
440105,10840818,0,10840444,-98.49038696289062,29.404523849487305,192.74000549316406,2,0.0,3600.0,0.20000000298023224,4810.0,0.05999999865889549,0.004000000189989805,0.3880161941051483,7.279715538024902,-9999,"2000-01-01 00:00:00","08178050",0,688364,0.11999999731779099,36.39857864379883,12.132859230041504
440106,10840824,0,10840444,-98.5059814453125,29.399702072143555,185.1699981689453,3,0.0,3600.0,0.20000000298023224,3246.0,0.054999999701976776,0.003000000026077032,0.3853737711906433,7.3933491706848145,-9999,"2000-01-01 00:00:00","08178500",0,686600,0.10999999940395355,36.96674346923828,12.322248458862305
440281,1158005,0,1157705,-94.64212036132812,31.621726989746094,92.80000305175781,2,0.0,3600.0,0.20000000298023224,8468.0,0.05999999865889549,0.0020000000949949026,0.40176379680633545,6.727292060852051,-9999,"2000-01-01 00:00:00","08037050",0,669807,0.11999999731779099,33.63645935058594,11.212153434753418
440384,1292128,0,1292138,-96.6510238647461,33.189353942871094,172.52000427246094,2,0.0,3600.0,0.20000000298023224,6684.0,0.05999999865889549,0.0010000000474974513,0.3767560124397278,7.782235145568848,-9999,"2000-01-01 00:00:00","08059590",0,470222,0.11999999731779099,38.91117858886719,12.970392227172852
440429,1438737,0,1438781,-95.33168029785156,29.860897064208984,13.65999984741211,1,0.0,3600.0,0.20000000298023224,2287.0,0.05999999865889549,0.0010000000474974513,0.39449191093444824,7.011663436889648,-9999,"2000-01-01 00:00:00","08076500",0,700879,0.11999999731779099,35.058319091796875,11.686105728149414
440438,1439495,0,1439501,-95.58698272705078,29.71381187438965,17.420000076293945,1,0.0,3600.0,0.20000000298023224,2353.0,0.05999999865889549,9.999999747378752e-06,0.44368547201156616,5.372012138366699,-9999,"2000-01-01 00:00:00","08074760",0,470242,0.11999999731779099,26.860057830810547,8.953352928161621
440779,3168874,0,3168864,-98.1218032836914,28.05180549621582,69.81999969482422,3,0.0,3600.0,0.20000000298023224,8163.0,0.054999999701976776,0.0010000000474974513,0.32015544176101685,11.255273818969727,-9999,"2000-01-01 00:00:00","08210400",0,709551,0.10999999940395355,56.27637481689453,18.758790969848633
441942,1260403,0,1260355,-96.72421264648438,32.8244743347168,138.92999267578125,2,0.0,3600.0,0.20000000298023224,2099.0,0.05999999865889549,9.999999747378752e-06,0.3422730565071106,9.673774719238281,1259469,"2000-01-01 00:00:00","08057300",0,556941,0.11999999731779099,48.368873596191406,16.122957229614258
441953,1268648,0,1268596,-97.0817642211914,32.58909606933594,169.6300048828125,2,0.0,3600.0,0.20000000298023224,11411.0,0.05999999865889549,0.0010000000474974513,0.36002588272094727,8.626163482666016,-9999,"2000-01-01 00:00:00","08049700",0,656371,0.11999999731779099,43.13081741333008,14.376938819885254
441998,1293010,0,1293018,-96.59103393554688,32.938297271728516,140.2100067138672,3,0.0,3600.0,0.20000000298023224,8455.0,0.054999999701976776,0.0010000000474974513,0.3283504247665405,10.628588676452637,-9999,"2000-01-01 00:00:00","08061540",0,556948,0.10999999940395355,53.142940521240234,17.714313507080078
442031,1438283,0,1438281,-95.4056625366211,29.949935913085938,22.600000381469727,3,0.0,3600.0,0.20000000298023224,3430.0,0.054999999701976776,0.0010000000474974513,0.39667487144470215,6.924506187438965,-9999,"2000-01-01 00:00:00","08075900",0,688366,0.10999999940395355,34.62253189086914,11.540843963623047
442042,1440237,0,1439025,-95.67045593261719,29.82682991027832,33.31999969482422,2,0.0,3600.0,0.20000000298023224,12926.0,0.05999999865889549,0.0010000000474974513,0.40728557109832764,6.52233362197876,-9999,"2000-01-01 00:00:00","08072730",0,556951,0.11999999731779099,32.61166763305664,10.870555877685547
442194,1558738,0,1558744,-94.98529815673828,29.95416259765625,14.149999618530273,2,0.0,3600.0,0.20000000298023224,10238.0,0.05999999865889549,9.999999747378752e-06,0.3458666205406189,9.447446823120117,-9999,"2000-01-01 00:00:00","08067500",0,556963,0.11999999731779099,47.23723602294922,15.745744705200195
442260,1636035,0,1636517,-97.50968933105469,27.714540481567383,4.400000095367432,2,0.0,3600.0,0.20000000298023224,2550.0,0.05999999865889549,0.0010000000474974513,0.34823957085609436,9.302157402038574,-9999,"2000-01-01 00:00:00","08211520",0,718288,0.11999999731779099,46.51078796386719,15.503595352172852
442388,5253949,0,5253855,-96.06781005859375,33.13072204589844,151.0500030517578,3,0.0,3600.0,0.20000000298023224,3595.0,0.054999999701976776,0.0010000000474974513,0.35715413093566895,8.7841796875,-9999,"2000-01-01 00:00:00","08017200",0,470825,0.10999999940395355,43.9208984375,14.640299797058105
442416,5278780,0,5278748,-94.9090347290039,32.381954193115234,92.94000244140625,3,0.0,3600.0,0.20000000298023224,3591.0,0.054999999701976776,0.0010000000474974513,0.35614699125289917,8.840585708618164,-9999,"2000-01-01 00:00:00","08020700",0,470839,0.10999999940395355,44.20293045043945,14.734310150146484
442833,5781217,0,5781235,-97.65592193603516,30.362159729003906,181.02000427246094,2,0.0,3600.0,0.20000000298023224,9307.0,0.05999999865889549,0.003000000026077032,0.4105904698371887,6.4039411544799805,-9999,"2000-01-01 00:00:00","08158200",0,1248478,0.11999999731779099,32.01970672607422,10.673234939575195
443107,10835018,0,10835038,-98.80277252197266,29.611234664916992,376.19000244140625,3,0.0,3600.0,0.20000000298023224,4004.0,0.054999999701976776,0.004000000189989805,0.40301623940467834,6.679998397827148,-9999,"2000-01-01 00:00:00","08180586",0,1196198,0.10999999940395355,33.39999008178711,11.133330345153809
443262,1268884,0,1268374,-97.25212860107422,32.815128326416016,164.38999938964844,3,0.0,3600.0,0.20000000298023224,9922.0,0.054999999701976776,0.0020000000949949026,0.37317731976509094,7.9524245262146,-9999,"2000-01-01 00:00:00","08048800",0,1299875,0.10999999940395355,39.762123107910156,13.254040718078613
443271,1275870,0,1275886,-96.94461059570312,33.55067825317383,201.1999969482422,2,0.0,3600.0,0.20000000298023224,7415.0,0.05999999865889549,0.0010000000474974513,0.38938388228416443,7.221887588500977,-9999,"2000-01-01 00:00:00","08050800",0,1330423,0.11999999731779099,36.10943603515625,12.036478996276855
443290,1292054,0,1292082,-96.4834976196289,33.29359436035156,167.94000244140625,2,0.0,3600.0,0.20000000298023224,5071.0,0.05999999865889549,0.0010000000474974513,0.35112571716308594,9.129748344421387,-9999,"2000-01-01 00:00:00","08059400",0,1273397,0.11999999731779099,45.648738861083984,15.216246604919434
443330,1440311,0,1440367,-95.80621337890625,29.74252700805664,35.04999923706055,2,0.0,3600.0,0.20000000298023224,3877.0,0.05999999865889549,9.999999747378752e-06,0.3592599630355835,8.667903900146484,-9999,"2000-01-01 00:00:00","08072300",0,1196283,0.11999999731779099,43.339515686035156,14.446505546569824
443450,1520237,0,1520033,-95.1663818359375,30.256454467773438,33.880001068115234,3,0.0,3600.0,0.20000000298023224,8119.0,0.054999999701976776,0.0010000000474974513,0.33429497480392456,10.205002784729004,-9999,"2000-01-01 00:00:00","08071000",0,1196333,0.10999999940395355,51.02501678466797,17.008338928222656
443621,5254557,0,5254469,-96.23987579345703,32.89454650878906,143.52999877929688,3,0.0,3600.0,0.20000000298023224,4107.0,0.054999999701976776,9.999999747378752e-06,0.35332560539245605,9.001409530639648,-9999,"2000-01-01 00:00:00","08017300",0,1248617,0.10999999940395355,45.007049560546875,15.002349853515625
443684,5488917,0,5488347,-100.3824234008789,32.78876876831055,576.6900024414062,3,0.0,3600.0,0.20000000298023224,1779.0,0.054999999701976776,0.0010000000474974513,0.29580041766166687,13.466153144836426,-9999,"2000-01-01 00:00:00","08083100",0,1273437,0.10999999940395355,67.33076477050781,22.443588256835938
443694,5491439,0,5491431,-99.7175064086914,32.48904800415039,506.1099853515625,3,0.0,3600.0,0.20000000298023224,1007.0,0.054999999701976776,0.003000000026077032,0.32996511459350586,10.51106071472168,-9999,"2000-01-01 00:00:00","08083480",0,1196382,0.10999999940395355,52.55530548095703,17.518434524536133
443773,5542148,0,165912326,-99.46825408935547,33.326622009277344,417.6400146484375,3,0.0,3600.0,0.20000000298023224,6882.0,0.054999999701976776,0.0010000000474974513,0.3387279510498047,9.904786109924316,-9999,"2000-01-01 00:00:00","08082700",0,1337117,0.10999999940395355,49.523929595947266,16.507976531982422
443874,5671619,0,5671189,-97.75989532470703,30.530120849609375,240.3800048828125,3,0.0,3600.0,0.20000000298023224,3830.0,0.054999999701976776,0.0020000000949949026,0.38832759857177734,7.266491413116455,-9999,"2000-01-01 00:00:00","08105872",0,1339354,0.10999999940395355,36.33245849609375,12.110818862915039
444098,9533087,0,9533695,-93.94074249267578,31.96330451965332,56.84000015258789,2,0.0,3600.0,0.20000000298023224,6928.0,0.05999999865889549,0.0010000000474974513,0.35665974020957947,8.811803817749023,-9999,"2000-01-01 00:00:00","08023080",0,1196526,0.11999999731779099,44.05902099609375,14.68634033203125
444348,1268514,0,1268904,-97.4382553100586,32.69294738769531,187.0800018310547,3,0.0,3600.0,0.20000000298023224,2491.0,0.054999999701976776,0.004000000189989805,0.3739437460899353,7.915528297424316,-9999,"2000-01-01 00:00:00","08047050",0,1196624,0.10999999940395355,39.577640533447266,13.192546844482422
444410,1446498,0,1446908,-96.8537826538086,32.38383865356445,173.91000366210938,2,0.0,3600.0,0.20000000298023224,16572.0,0.05999999865889549,0.0020000000949949026,0.36210882663726807,8.514100074768066,-9999,"2000-01-01 00:00:00","08063590",0,1304196,0.11999999731779099,42.57050323486328,14.190167427062988
444495,1508047,0,1508013,-95.65126037597656,30.114835739135742,46.66999816894531,4,0.0,3600.0,0.20000000298023224,11263.0,0.054999999701976776,0.0010000000474974513,0.3104645907878876,12.067391395568848,-9999,"2000-01-01 00:00:00","08068275",0,1273505,0.10999999940395355,60.336952209472656,20.11231803894043
444515,1558800,0,1560080,-95.00007629394531,29.77269172668457,3.5399999618530273,1,0.0,3600.0,0.20000000298023224,474.0,0.05999999865889549,9.999999747378752e-06,0.4602135121822357,4.944619178771973,-9999,"2000-01-01 00:00:00","08067525",0,1196697,0.11999999731779099,24.723098754882812,8.241032600402832
444549,1619663,0,1619649,-98.15304565429688,29.689743041992188,193.5500030517578,3,0.0,3600.0,0.20000000298023224,6970.0,0.054999999701976776,0.0020000000949949026,0.3368567228317261,10.029938697814941,-9999,"2000-01-01 00:00:00","08168797",0,1299902,0.10999999940395355,50.14969253540039,16.716564178466797
444882,5711103,0,5711109,-101.12541961669922,31.903697967529297,737.6799926757812,3,0.0,3600.0,0.20000000298023224,12198.0,0.054999999701976776,0.0020000000949949026,0.307233989238739,12.356925964355469,-9999,"2000-01-01 00:00:00","08133250",0,691959,0.10999999940395355,61.784629821777344,20.594877243041992
444973,5781189,0,5781193,-97.78592681884766,30.36668586730957,169.14999389648438,2,0.0,3600.0,0.20000000298023224,2007.0,0.05999999865889549,0.006000000052154064,0.423666775226593,5.964656829833984,-9999,"2000-01-01 00:00:00","08154700",0,470957,0.11999999731779099,29.823284149169922,9.941094398498535
445042,9349455,0,9350013,-96.76350402832031,28.719303131103516,6.46999979019165,3,0.0,3600.0,0.20000000298023224,2173.0,0.054999999701976776,0.0010000000474974513,0.36180412769317627,8.530362129211426,-9999,"2000-01-01 00:00:00","08164800",0,557066,0.10999999940395355,42.65181350708008,14.217270851135254
445171,10840502,0,10840504,-98.45645904541016,29.327756881713867,159.6300048828125,3,0.0,3600.0,0.20000000298023224,4916.0,0.054999999701976776,0.0020000000949949026,0.3353864848613739,10.129878044128418,-9999,"2000-01-01 00:00:00","08178565",0,557085,0.10999999940395355,50.64938735961914,16.883129119873047
445258,1159329,0,1159097,-94.1522445678711,31.394866943359375,63.95000076293945,3,0.0,3600.0,0.20000000298023224,10880.0,0.054999999701976776,0.0010000000474974513,0.3466426134109497,9.399577140808105,-9999,"2000-01-01 00:00:00","08039100",0,592124,0.10999999940395355,46.997886657714844,15.665962219238281
445277,1268356,0,1269788,-97.0142822265625,32.81242752075195,140.1999969482422,2,0.0,3600.0,0.20000000298023224,5394.0,0.05999999865889549,0.0010000000474974513,0.35035279393196106,9.17546558380127,-9999,"2000-01-01 00:00:00","0804956950",0,592125,0.11999999731779099,45.87732696533203,15.292442321777344
445444,1619649,0,1619653,-98.11827850341797,29.705394744873047,183.0399932861328,3,0.0,3600.0,0.20000000298023224,2854.0,0.054999999701976776,0.0010000000474974513,0.3289341628551483,10.585883140563965,-9999,"2000-01-01 00:00:00","08169000",0,557138,0.10999999940395355,52.92941665649414,17.643138885498047
445466,1639209,0,1638873,-97.31730651855469,28.753686904907227,45.43000030517578,3,0.0,3600.0,0.20000000298023224,1129.0,0.054999999701976776,0.003000000026077032,0.4139856994152069,6.2855119705200195,-9999,"2000-01-01 00:00:00","08177300",0,557143,0.10999999940395355,31.42755889892578,10.475852966308594
445595,5297631,0,5297635,-97.62694549560547,28.282129287719727,30.81999969482422,3,0.0,3600.0,0.20000000298023224,10998.0,0.054999999701976776,0.0010000000474974513,0.29735565185546875,13.307038307189941,-9999,"2000-01-01 00:00:00","08189700",0,471195,0.10999999940395355,66.53519439697266,22.17839813232422
445640,5523936,0,5524328,-97.34784698486328,31.507404327392578,162.75999450683594,3,0.0,3600.0,0.20000000298023224,4342.0,0.054999999701976776,0.0020000000949949026,0.3103790283203125,12.074933052062988,-9999,"2000-01-01 00:00:00","08095300",0,557167,0.10999999940395355,60.37466812133789,20.124889373779297
445641,5523974,0,5531610,-97.38693237304688,31.576034545898438,234.86000061035156,2,0.0,3600.0,0.20000000298023224,37885.0,0.05999999865889549,0.003000000026077032,0.3476877808570862,9.335653305053711,-9999,"2000-01-01 00:00:00","08095400",0,557168,0.11999999731779099,46.67826461791992,15.55942153930664
445683,5574947,0,5575373,-96.325439453125,31.508298873901367,112.81999969482422,3,0.0,3600.0,0.20000000298023224,2275.0,0.054999999701976776,0.0010000000474974513,0.3428962528705597,9.633968353271484,-9999,"2000-01-01 00:00:00","08110430",0,717041,0.10999999940395355,48.16984176635742,16.05661392211914
445730,5671189,0,5671181,-97.70783233642578,30.52196502685547,231.25999450683594,3,0.0,3600.0,0.20000000298023224,7998.0,0.054999999701976776,0.003000000026077032,0.36022910475730896,8.61513614654541,-9999,"2000-01-01 00:00:00","08105883",0,716268,0.10999999940395355,43.075679779052734,14.358559608459473
445823,5781285,0,5781305,-97.6557388305664,30.27513313293457,138.57000732421875,3,0.0,3600.0,0.20000000298023224,5124.0,0.054999999701976776,0.0020000000949949026,0.37587592005729675,7.8235979080200195,-9999,"2000-01-01 00:00:00","08158600",0,592170,0.10999999940395355,39.11798858642578,13.039329528808594
445877,8330722,0,8330480,-93.78589630126953,30.776796340942383,48.63999938964844,3,0.0,3600.0,0.20000000298023224,35956.0,0.054999999701976776,0.0010000000474974513,0.32340818643569946,11.00031566619873,-9999,"2000-01-01 00:00:00","08029500",0,669834,0.10999999940395355,55.0015754699707,18.333858489990234
445880,8331928,0,8331940,-93.90853118896484,30.18658447265625,4.849999904632568,3,0.0,3600.0,0.20000000298023224,5968.0,0.054999999701976776,9.999999747378752e-06,0.3475938141345978,9.341374397277832,-9999,"2000-01-01 00:00:00","08031000",0,627805,0.10999999940395355,46.706871032714844,15.568957328796387
445900,9533201,0,9533221,-93.65919494628906,31.871183395385742,67.7699966430664,2,0.0,3600.0,0.20000000298023224,2123.0,0.05999999865889549,0.0010000000474974513,0.351852148771286,9.087078094482422,-9999,"2000-01-01 00:00:00","08023400",0,645455,0.11999999731779099,45.435394287109375,15.14513111114502
445943,10646939,0,10646133,-99.74752807617188,29.157678604125977,264.4800109863281,4,0.0,3600.0,0.20000000298023224,5622.0,0.054999999701976776,0.0020000000949949026,0.3250303268432617,10.876269340515137,-9999,"2000-01-01 00:00:00","08204005",0,660600,0.10999999940395355,54.38134765625,18.12711524963379
446076,1268612,0,1268936,-97.26013946533203,32.606895446777344,186.4199981689453,3,0.0,3600.0,0.20000000298023224,3686.0,0.054999999701976776,0.0020000000949949026,0.34653446078300476,9.406229019165039,-9999,"2000-01-01 00:00:00","08048970",0,695579,0.10999999940395355,47.03114318847656,15.677047729492188
446092,1292096,0,1292102,-96.38007354736328,33.222137451171875,156.02000427246094,3,0.0,3600.0,0.20000000298023224,3697.0,0.054999999701976776,0.0010000000474974513,0.33958569169044495,9.84816837310791,-9999,"2000-01-01 00:00:00","08059350",0,701108,0.10999999940395355,49.2408447265625,16.41361427307129
446113,1438725,0,1438741,-95.48102569580078,29.871871948242188,20.489999771118164,3,0.0,3600.0,0.20000000298023224,3945.0,0.054999999701976776,0.0010000000474974513,0.39606571197509766,6.94866943359375,-9999,"2000-01-01 00:00:00","08074020",0,471281,0.10999999940395355,34.74334716796875,11.58111572265625
446469,5670841,0,5670853,-97.66368865966797,30.70353126525879,223.72999572753906,3,0.0,3600.0,0.20000000298023224,9676.0,0.054999999701976776,0.003000000026077032,0.3509978950023651,9.137285232543945,-9999,"2000-01-01 00:00:00","08105095",0,557269,0.10999999940395355,45.686424255371094,15.228808403015137
446655,10653905,0,10653915,-99.40482330322266,29.578786849975586,399.1400146484375,3,0.0,3600.0,0.20000000298023224,2582.0,0.054999999701976776,0.004000000189989805,0.3847077488899231,7.422393798828125,-9999,"2000-01-01 00:00:00","08201500",0,471470,0.10999999940395355,37.111968994140625,12.37065601348877
446790,1440183,0,1438437,-95.30327606201172,29.91895294189453,12.75,3,0.0,3600.0,0.20000000298023224,2792.0,0.054999999701976776,9.999999747378752e-06,0.3664435148239136,8.287525177001953,-9999,"2000-01-01 00:00:00","08076000",0,651504,0.10999999940395355,41.4376220703125,13.812541007995605
446791,1440289,0,1439255,-95.62364196777344,29.7822322845459,25.049999237060547,3,0.0,3600.0,0.20000000298023224,2139.0,0.054999999701976776,0.003000000026077032,0.3301836848258972,10.495296478271484,-9999,"2000-01-01 00:00:00","08073100",0,471521,0.10999999940395355,52.47648239135742,17.49216079711914
446805,1454931,0,1455363,-96.29525756835938,31.844762802124023,95.2300033569336,4,0.0,3600.0,0.20000000298023224,8025.0,0.054999999701976776,0.0010000000474974513,0.32378965616226196,10.970962524414062,-9999,"2000-01-01 00:00:00","08064700",0,471524,0.10999999940395355,54.85481262207031,18.284936904907227
446873,1566188,0,1566234,-95.3176040649414,29.36754035949707,3.490000009536743,2,0.0,3600.0,0.20000000298023224,2239.0,0.05999999865889549,9.999999747378752e-06,0.35064804553985596,9.157963752746582,-9999,"2000-01-01 00:00:00","08078000",0,664122,0.11999999731779099,45.789817810058594,15.263272285461426
446902,1631099,0,1631107,-97.93563079833984,29.886707305908203,173.83999633789062,2,0.0,3600.0,0.20000000298023224,943.0,0.05999999865889549,9.999999747378752e-06,0.3797759413719177,7.642672538757324,-9999,"2000-01-01 00:00:00","08170500",0,645480,0.11999999731779099,38.21336364746094,12.737787246704102
446956,4133115,0,4133215,-96.88026428222656,31.98133087158203,143.27999877929688,3,0.0,3600.0,0.20000000298023224,1932.0,0.054999999701976776,0.0020000000949949026,0.3643262982368469,8.39709186553955,-9999,"2000-01-01 00:00:00","08063048",0,674328,0.10999999940395355,41.98545837402344,13.995153427124023
447087,5587890,0,5587882,-98.04367065429688,30.909700393676758,298.7200012207031,2,0.0,3600.0,0.20000000298023224,2308.0,0.05999999865889549,0.003000000026077032,0.40356388688087463,6.659468650817871,-9999,"2000-01-01 00:00:00","08103900",0,557349,0.11999999731779099,33.29734420776367,11.099114418029785
447189,7846391,0,7846421,-96.46630859375,29.071441650390625,15.15999984741211,3,0.0,3600.0,0.20000000298023224,2927.0,0.054999999701976776,0.0010000000474974513,0.31557172536849976,11.629252433776855,-9999,"2000-01-01 00:00:00","08164503",0,471691,0.10999999940395355,58.14625549316406,19.3820858001709
447294,10840232,0,10839902,-98.43087005615234,29.51609992980957,214.1999969482422,4,0.0,3600.0,0.20000000298023224,3880.0,0.054999999701976776,0.0020000000949949026,0.32509323954582214,10.871500015258789,-9999,"2000-01-01 00:00:00","08178700",0,712241,0.10999999940395355,54.35749816894531,18.119165420532227
447458,1520091,0,1520287,-95.07832336425781,30.098684310913086,17.389999389648438,3,0.0,3600.0,0.20000000298023224,8166.0,0.054999999701976776,9.999999747378752e-06,0.3067167103290558,12.404213905334473,-9999,"2000-01-01 00:00:00","08071280",0,832244,0.10999999940395355,62.02106475830078,20.673688888549805
447465,1562342,0,1562340,-95.30879211425781,29.595060348510742,11.319999694824219,2,0.0,3600.0,0.20000000298023224,3459.0,0.05999999865889549,9.999999747378752e-06,0.4003623127937317,6.780788421630859,-9999,"2000-01-01 00:00:00","08076997",0,832245,0.11999999731779099,33.90393829345703,11.301313400268555
